Timestamp,Class Name,Confidence,Bounding Box
2024-11-18 17:05:41,backpack,24.11,[1043  564  237  152]
2024-11-18 17:05:41,chair,23.72,[504 316 340 391]
2024-11-18 17:05:41,chair,23.26,[1010  639  128   64]
2024-11-18 17:05:41,chair,22.82,[721 614  52  99]
2024-11-18 17:05:41,sandwich,22.63,[1010  639  128   64]
2024-11-18 17:05:41,chair,22.62,[238 510  92  44]
2024-11-18 17:05:41,handbag,22.44,[1043  564  237  152]
2024-11-18 17:05:41,chair,22.24,[496 492 392 228]
2024-11-18 17:05:41,teddy bear,22.22,[1051  560  229  151]
2024-11-18 17:05:41,umbrella,22.17,[  19  119 1133  585]
2024-11-18 17:05:41,sandwich,21.96,[1019  683  187   37]
2024-11-18 17:05:41,chair,21.56,[934 519 331 201]
2024-11-18 17:05:41,chair,21.46,[235 534  89  37]
2024-11-18 17:05:41,car,21.41,[250 420  71  62]
2024-11-18 17:05:41,dining table,21.38,[995 608 260 110]
2024-11-18 17:05:41,person,21.23,[1163  558  117  154]
2024-11-18 17:05:41,person,21.2,[934 519 331 201]
2024-11-18 17:05:41,chair,21.1,[587 587 317 128]
2024-11-18 17:05:41,car,21.1,[245 465  75  45]
2024-11-18 17:05:41,person,71.02,[  6 285 832 430]
2024-11-18 17:05:41,chair,66.35,[726 523 167 189]
2024-11-18 17:05:41,refrigerator,47.08,[ 10 287 255 405]
2024-11-18 17:05:41,chair,41.73,[766 507 164 213]
2024-11-18 17:05:41,person,40.94,[1056  560  224  150]
2024-11-18 17:05:41,chair,36.76,[628 503 253 207]
2024-11-18 17:05:41,chair,34.21,[1015  558  260  157]
2024-11-18 17:05:41,chair,33.83,[828 512 186 204]
2024-11-18 17:05:41,refrigerator,32.95,[ 33 286 753 418]
2024-11-18 17:05:41,dining table,31.83,[783 512 378 205]
2024-11-18 17:05:41,couch,30.1,[1015  558  260  157]
2024-11-18 17:05:41,bowl,30.0,[1009  639  131   66]
2024-11-18 17:05:41,person,28.63,[1223  634   57   81]
2024-11-18 17:05:41,dining table,28.56,[725 528 167 187]
2024-11-18 17:05:41,chair,28.24,[502 311 345 398]
2024-11-18 17:05:41,person,28.07,[  18  117 1140  588]
2024-11-18 17:05:41,refrigerator,26.15,[ 26 302 469 405]
2024-11-18 17:05:41,dining table,25.75,[648 518 415 202]
2024-11-18 17:05:41,chair,25.17,[994 562 187 157]
2024-11-18 17:05:41,umbrella,25.13,[  27    0 1226  289]
2024-11-18 17:05:41,teddy bear,24.71,[1056  560  224  150]
2024-11-18 17:05:41,chair,24.02,[240 509  90  46]
2024-11-18 17:05:41,chair,23.92,[743 604 126 107]
2024-11-18 17:05:41,dining table,23.88,[707 586 275 125]
2024-11-18 17:05:41,backpack,23.75,[1046  563  234  153]
2024-11-18 17:05:41,chair,23.57,[992 609 263 109]
2024-11-18 17:05:41,chair,23.4,[490 488 396 232]
2024-11-18 17:05:41,chair,23.39,[210 288 617 417]
2024-11-18 17:05:41,chair,23.24,[683 510 336 205]
2024-11-18 17:05:41,chair,23.2,[780 514  56  84]
2024-11-18 17:05:41,dog,22.95,[ 64 534 646 186]
2024-11-18 17:05:41,chair,22.84,[721 614  52 100]
2024-11-18 17:05:41,dining table,22.64,[932 518 333 202]
2024-11-18 17:05:41,chair,22.53,[1009  639  131   66]
2024-11-18 17:05:41,car,22.47,[253 420  66  60]
2024-11-18 17:05:41,car,22.4,[245 466  73  43]
2024-11-18 17:05:41,handbag,22.31,[1046  563  234  153]
2024-11-18 17:05:41,sandwich,21.98,[1015  683  194   37]
2024-11-18 17:05:41,cup,21.84,[1009  639  131   66]
2024-11-18 17:05:41,dining table,21.83,[490 488 396 232]
2024-11-18 17:05:41,sandwich,21.82,[1009  639  131   66]
2024-11-18 17:05:41,bed,21.55,[932 518 333 202]
2024-11-18 17:05:41,cake,21.43,[1056  560  224  150]
2024-11-18 17:05:41,chair,21.37,[581 587 321 128]
2024-11-18 17:05:41,dining table,21.24,[766 507 164 213]
2024-11-18 17:05:41,umbrella,21.11,[  18  117 1140  588]
2024-11-18 17:05:41,person,71.15,[  7 286 829 428]
2024-11-18 17:05:41,chair,65.1,[723 524 169 188]
2024-11-18 17:05:41,refrigerator,48.35,[ 10 290 261 403]
2024-11-18 17:05:41,person,41.34,[1055  560  225  151]
2024-11-18 17:05:41,chair,39.18,[767 507 165 213]
2024-11-18 17:05:41,chair,37.92,[1011  559  249  156]
2024-11-18 17:05:41,refrigerator,37.28,[ 38 285 744 422]
2024-11-18 17:05:41,chair,35.57,[625 503 256 208]
2024-11-18 17:05:41,couch,33.28,[1015  559  260  157]
2024-11-18 17:05:41,chair,32.34,[829 513 184 204]
2024-11-18 17:05:41,refrigerator,30.25,[ 28 301 460 408]
2024-11-18 17:05:41,dining table,28.27,[723 530 168 185]
2024-11-18 17:05:41,chair,28.16,[511 311 335 395]
2024-11-18 17:05:41,dining table,27.8,[774 514 378 203]
2024-11-18 17:05:41,bowl,25.92,[1009  641  130   63]
2024-11-18 17:05:41,person,25.9,[1221  634   59   82]
2024-11-18 17:05:41,person,25.86,[  15  137 1158  568]
2024-11-18 17:05:41,person,25.33,[255 406  69  79]
2024-11-18 17:05:41,person,25.3,[253 361  61 114]
2024-11-18 17:05:41,chair,24.62,[1009  641  130   63]
2024-11-18 17:05:41,dining table,24.27,[685 512 337 203]
2024-11-18 17:05:41,chair,24.08,[743 604 124 107]
2024-11-18 17:05:41,chair,23.77,[718 614  55 100]
2024-11-18 17:05:41,teddy bear,23.45,[1055  560  225  151]
2024-11-18 17:05:41,dining table,23.28,[705 584 277 128]
2024-11-18 17:05:41,bed,23.19,[947 518 320 202]
2024-11-18 17:05:41,chair,23.12,[779 515  59  84]
2024-11-18 17:05:41,umbrella,22.55,[   0   13 1273  287]
2024-11-18 17:05:41,backpack,21.51,[1047  563  233  153]
2024-11-18 17:05:41,dining table,21.48,[496 485 395 235]
2024-11-18 17:05:41,person,71.37,[  7 287 831 426]
2024-11-18 17:05:41,chair,66.91,[726 523 167 189]
2024-11-18 17:05:41,refrigerator,51.68,[ 11 291 262 405]
2024-11-18 17:05:41,person,41.4,[1045  562  235  153]
2024-11-18 17:05:41,chair,40.94,[766 507 159 213]
2024-11-18 17:05:41,refrigerator,40.17,[ 40 284 739 427]
2024-11-18 17:05:41,chair,38.43,[1009  559  252  157]
2024-11-18 17:05:41,chair,35.84,[623 503 259 209]
2024-11-18 17:05:41,couch,34.1,[1013  559  262  157]
2024-11-18 17:05:41,refrigerator,33.23,[ 32 297 459 413]
2024-11-18 17:05:41,chair,31.1,[829 512 182 205]
2024-11-18 17:05:41,dining table,28.05,[718 548 176 161]
2024-11-18 17:05:41,chair,27.5,[510 307 340 402]
2024-11-18 17:05:41,person,26.08,[1219  633   61   84]
2024-11-18 17:05:41,dining table,25.49,[778 515 386 202]
2024-11-18 17:05:41,person,24.94,[  14  152 1158  553]
2024-11-18 17:05:41,bowl,24.76,[1008  639  133   68]
2024-11-18 17:05:41,person,24.75,[948 519 320 201]
2024-11-18 17:05:41,dining table,24.41,[706 585 272 126]
2024-11-18 17:05:41,chair,24.34,[743 603 125 108]
2024-11-18 17:05:41,dining table,24.1,[752 521 168 197]
2024-11-18 17:05:41,chair,24.02,[1008  639  133   68]
2024-11-18 17:05:41,dining table,24.0,[490 482 401 238]
2024-11-18 17:05:41,teddy bear,23.69,[1052  560  228  151]
2024-11-18 17:05:41,bed,23.33,[948 519 320 201]
2024-11-18 17:05:41,person,23.29,[260 414  62  69]
2024-11-18 17:05:41,dining table,23.11,[622 520 437 200]
2024-11-18 17:05:41,chair,23.06,[721 613  51 100]
2024-11-18 17:05:42,chair,22.41,[781 515  58  84]
2024-11-18 17:05:42,dining table,22.21,[584 561 300 154]
2024-11-18 17:05:42,person,22.01,[252 358  60 116]
2024-11-18 17:05:42,dining table,21.56,[519 366 342 339]
2024-11-18 17:05:42,umbrella,21.46,[  31    0 1215  296]
2024-11-18 17:05:42,sandwich,21.36,[1018  683  192   37]
2024-11-18 17:05:42,person,70.51,[  5 285 843 429]
2024-11-18 17:05:42,chair,68.72,[727 520 166 192]
2024-11-18 17:05:42,refrigerator,45.84,[ 11 290 263 406]
2024-11-18 17:05:42,chair,43.94,[761 508 167 212]
2024-11-18 17:05:42,refrigerator,39.44,[ 37 287 729 419]
2024-11-18 17:05:42,person,39.15,[1038  561  242  155]
2024-11-18 17:05:42,chair,36.02,[623 503 263 209]
2024-11-18 17:05:42,chair,34.87,[1011  559  253  157]
2024-11-18 17:05:42,refrigerator,31.19,[ 24 303 459 406]
2024-11-18 17:05:42,chair,30.74,[821 512 186 205]
2024-11-18 17:05:42,couch,29.12,[1015  559  263  156]
2024-11-18 17:05:42,dining table,28.25,[765 515 391 202]
2024-11-18 17:05:42,dog,27.82,[ 32 533 555 186]
2024-11-18 17:05:42,teddy bear,27.23,[1043  560  236  151]
2024-11-18 17:05:42,dining table,26.7,[725 524 168 191]
2024-11-18 17:05:42,chair,26.69,[505 326 346 380]
2024-11-18 17:05:42,dog,26.64,[1043  560  236  151]
2024-11-18 17:05:42,person,26.05,[  13  150 1140  554]
2024-11-18 17:05:42,dining table,24.31,[681 513 337 201]
2024-11-18 17:05:42,cake,23.88,[1043  560  236  151]
2024-11-18 17:05:42,chair,23.87,[777 513  69  88]
2024-11-18 17:05:42,chair,23.68,[742 605 129 106]
2024-11-18 17:05:42,dining table,23.61,[491 490 402 230]
2024-11-18 17:05:42,umbrella,23.46,[   2   12 1271  288]
2024-11-18 17:05:42,backpack,23.14,[1038  561  242  155]
2024-11-18 17:05:42,handbag,23.06,[1015  559  263  156]
2024-11-18 17:05:42,chair,22.76,[491 490 402 230]
2024-11-18 17:05:42,dining table,22.71,[707 588 273 122]
2024-11-18 17:05:42,bowl,22.54,[1008  639  133   66]
2024-11-18 17:05:42,person,71.48,[  6 282 836 432]
2024-11-18 17:05:42,chair,67.42,[726 522 167 189]
2024-11-18 17:05:42,refrigerator,44.66,[ 10 291 264 402]
2024-11-18 17:05:42,chair,42.42,[764 508 164 212]
2024-11-18 17:05:42,refrigerator,39.31,[ 35 285 745 422]
2024-11-18 17:05:42,person,38.98,[1039  562  241  153]
2024-11-18 17:05:42,chair,36.35,[620 501 264 210]
2024-11-18 17:05:42,refrigerator,35.55,[ 20 293 415 407]
2024-11-18 17:05:42,chair,35.17,[1016  559  260  156]
2024-11-18 17:05:42,chair,33.01,[827 513 181 203]
2024-11-18 17:05:42,dining table,31.59,[767 514 387 203]
2024-11-18 17:05:42,person,71.17,[  6 286 831 429]
2024-11-18 17:05:42,chair,67.17,[724 522 168 190]
2024-11-18 17:05:42,refrigerator,44.75,[  7 289 261 400]
2024-11-18 17:05:42,chair,42.93,[767 507 163 213]
2024-11-18 17:05:42,person,41.13,[1032  560  248  155]
2024-11-18 17:05:42,chair,40.79,[616 502 268 209]
2024-11-18 17:05:42,person,70.6,[  6 286 834 430]
2024-11-18 17:05:42,chair,66.44,[724 522 168 190]
2024-11-18 17:05:42,refrigerator,46.71,[  8 290 261 403]
2024-11-18 17:05:42,person,41.77,[1029  562  251  155]
2024-11-18 17:05:42,chair,41.45,[766 507 169 213]
2024-11-18 17:05:42,person,69.74,[  6 285 838 431]
2024-11-18 17:05:42,chair,66.58,[725 523 166 188]
2024-11-18 17:05:42,refrigerator,49.88,[  0 278 285 437]
2024-11-18 17:05:42,chair,41.81,[766 507 166 213]
2024-11-18 17:05:42,person,40.44,[1049  561  231  150]
2024-11-18 17:05:42,person,70.2,[  8 285 833 431]
2024-11-18 17:05:42,chair,66.98,[730 523 161 189]
2024-11-18 17:05:42,refrigerator,50.99,[  9 291 266 406]
2024-11-18 17:05:42,chair,42.1,[769 506 168 214]
2024-11-18 17:05:42,person,71.54,[  6 281 831 437]
2024-11-18 17:05:42,chair,65.81,[730 521 162 191]
2024-11-18 17:05:42,refrigerator,47.84,[  0 274 287 442]
2024-11-18 17:05:42,chair,44.89,[762 506 181 213]
2024-11-18 17:05:42,person,71.22,[  7 282 820 436]
2024-11-18 17:05:42,chair,66.68,[731 517 160 194]
2024-11-18 17:05:42,refrigerator,50.38,[  0 279 285 436]
2024-11-18 17:05:42,chair,43.62,[762 504 180 215]
2024-11-18 17:05:42,chair,72.11,[731 512 160 201]
2024-11-18 17:05:42,person,68.4,[  6 279 810 439]
2024-11-18 17:05:42,chair,72.74,[732 513 158 199]
2024-11-18 17:05:42,person,68.72,[  7 277 807 441]
2024-11-18 17:05:42,person,43.41,[1042  562  238  155]
2024-11-18 17:05:42,chair,72.64,[732 512 158 200]
2024-11-18 17:05:42,person,68.46,[  6 274 815 444]
2024-11-18 17:05:42,chair,72.13,[733 514 158 198]
2024-11-18 17:05:42,person,68.84,[  6 280 814 438]
2024-11-18 17:05:42,chair,70.02,[729 513 162 199]
2024-11-18 17:05:42,person,69.84,[  8 276 803 442]
2024-11-18 17:05:42,chair,71.2,[732 514 159 198]
2024-11-18 17:05:42,person,70.63,[  9 271 802 448]
2024-11-18 17:05:43,chair,70.93,[730 515 161 195]
2024-11-18 17:05:43,person,68.51,[  8 278 796 441]
2024-11-18 17:05:43,chair,71.15,[730 514 161 195]
2024-11-18 17:05:43,person,69.23,[  7 277 801 442]
2024-11-18 17:05:43,person,70.16,[  6 278 804 440]
2024-11-18 17:05:43,chair,69.86,[730 515 160 196]
2024-11-18 17:05:43,person,72.2,[  6 278 806 440]
2024-11-18 17:05:43,chair,70.25,[729 514 163 197]
2024-11-18 17:05:43,person,70.87,[  6 277 807 441]
2024-11-18 17:05:43,chair,69.63,[728 515 164 197]
2024-11-18 17:05:43,chair,71.54,[730 513 161 199]
2024-11-18 17:05:43,person,70.13,[  8 273 809 446]
2024-11-18 17:05:43,chair,71.46,[731 512 159 201]
2024-11-18 17:05:43,person,70.93,[  7 275 811 444]
2024-11-18 17:05:43,person,70.95,[  7 278 809 440]
2024-11-18 17:05:43,chair,69.82,[728 513 162 199]
2024-11-18 17:05:43,chair,70.95,[729 513 161 199]
2024-11-18 17:05:43,person,70.05,[  7 279 811 440]
2024-11-18 17:05:43,person,74.29,[  8 281 805 436]
2024-11-18 17:05:43,chair,72.64,[729 512 162 200]
2024-11-18 17:05:43,person,73.97,[  7 281 806 436]
2024-11-18 17:05:43,chair,71.73,[730 510 161 202]
2024-11-18 17:05:43,chair,73.07,[727 517 166 193]
2024-11-18 17:05:43,person,72.12,[  5 280 805 437]
2024-11-18 17:05:43,person,72.68,[  5 281 805 437]
2024-11-18 17:05:43,chair,71.16,[727 516 165 194]
2024-11-18 17:05:43,chair,74.12,[729 512 162 199]
2024-11-18 17:05:43,person,72.49,[  7 281 802 436]
2024-11-18 17:05:44,chair,73.48,[729 513 162 198]
2024-11-18 17:05:44,person,72.01,[  9 280 799 437]
2024-11-18 17:05:44,person,73.02,[  8 283 803 434]
2024-11-18 17:05:44,chair,72.6,[728 512 163 199]
2024-11-18 17:05:44,chair,72.93,[728 513 163 198]
2024-11-18 17:05:44,person,72.38,[ 10 285 798 432]
2024-11-18 17:05:44,chair,72.29,[729 511 162 201]
2024-11-18 17:05:44,person,72.2,[  9 280 800 437]
2024-11-18 17:05:44,person,72.98,[  9 278 802 439]
2024-11-18 17:05:44,chair,72.78,[729 512 162 200]
2024-11-18 17:05:44,chair,71.88,[729 513 162 199]
2024-11-18 17:05:44,person,71.76,[  8 281 800 436]
2024-11-18 17:05:44,chair,72.99,[730 514 161 197]
2024-11-18 17:05:44,person,72.04,[ 10 281 800 436]
2024-11-18 17:05:44,chair,73.84,[728 513 162 197]
2024-11-18 17:05:44,person,72.5,[  8 280 803 437]
2024-11-18 17:05:44,chair,72.73,[730 512 161 199]
2024-11-18 17:05:44,person,71.54,[  7 281 806 437]
2024-11-18 17:05:44,chair,72.97,[731 510 159 201]
2024-11-18 17:05:44,person,71.41,[  8 281 807 436]
2024-11-18 17:05:44,chair,74.48,[731 512 160 198]
2024-11-18 17:05:44,person,70.98,[  7 281 806 436]
2024-11-18 17:05:44,chair,72.76,[731 513 160 198]
2024-11-18 17:05:44,person,71.6,[  5 282 811 435]
2024-11-18 17:05:44,chair,73.1,[731 512 160 200]
2024-11-18 17:05:44,person,72.92,[  7 281 808 436]
2024-11-18 17:05:44,chair,72.24,[729 512 163 200]
2024-11-18 17:05:44,person,72.01,[  7 281 806 435]
2024-11-18 17:05:45,chair,71.7,[728 512 164 200]
2024-11-18 17:05:45,person,70.82,[  6 282 812 435]
2024-11-18 17:05:45,person,71.54,[  8 283 811 433]
2024-11-18 17:05:45,chair,70.74,[729 513 163 199]
2024-11-18 17:05:45,person,71.53,[  9 282 810 434]
2024-11-18 17:05:45,chair,69.99,[729 513 162 199]
2024-11-18 17:05:45,chair,70.0,[729 515 163 197]
2024-11-18 17:05:45,person,68.87,[  5 280 820 438]
2024-11-18 17:05:45,chair,69.99,[728 515 165 196]
2024-11-18 17:05:45,person,69.87,[  5 282 816 435]
2024-11-18 17:05:45,chair,69.1,[731 519 161 193]
2024-11-18 17:05:45,person,67.71,[  5 283 841 435]
2024-11-18 17:05:45,person,69.2,[  3 285 846 432]
2024-11-18 17:05:45,chair,68.67,[731 517 160 195]
2024-11-18 17:05:45,person,69.48,[  4 285 829 432]
2024-11-18 17:05:45,chair,67.2,[731 520 161 191]
2024-11-18 17:05:45,person,69.75,[  2 288 834 429]
2024-11-18 17:05:45,chair,67.14,[731 517 162 195]
2024-11-18 17:05:45,person,70.9,[  5 287 825 429]
2024-11-18 17:05:45,chair,66.23,[729 517 163 195]
2024-11-18 17:05:45,refrigerator,52.75,[  0 284 287 431]
2024-11-18 17:05:45,person,69.26,[  3 289 828 427]
2024-11-18 17:05:45,chair,66.92,[729 519 163 192]
2024-11-18 17:05:45,person,69.51,[  4 289 822 428]
2024-11-18 17:05:45,chair,66.96,[729 518 164 194]
2024-11-18 17:05:45,person,68.21,[  4 290 840 427]
2024-11-18 17:05:45,chair,66.33,[727 522 166 189]
2024-11-18 17:05:46,person,69.64,[  3 284 832 434]
2024-11-18 17:05:46,chair,66.59,[730 519 161 193]
2024-11-18 17:05:46,car,52.04,[255 424  66  51]
2024-11-18 17:05:46,person,68.11,[  2 287 837 430]
2024-11-18 17:05:46,chair,66.34,[728 519 164 192]
2024-11-18 17:05:46,person,68.89,[  2 287 828 430]
2024-11-18 17:05:46,chair,66.46,[730 519 163 192]
2024-11-18 17:05:46,person,71.21,[  6 283 826 435]
2024-11-18 17:05:46,chair,67.72,[731 515 160 196]
2024-11-18 17:05:46,car,53.78,[256 421  64  55]
2024-11-18 17:05:46,person,69.4,[  3 285 821 432]
2024-11-18 17:05:46,chair,65.93,[729 513 162 199]
2024-11-18 17:05:46,car,52.39,[256 425  65  49]
2024-11-18 17:05:46,person,69.83,[  5 285 836 431]
2024-11-18 17:05:46,chair,67.16,[731 510 158 201]
2024-11-18 17:05:46,car,58.13,[254 427  68  45]
2024-11-18 17:05:46,person,69.04,[  4 287 845 430]
2024-11-18 17:05:46,chair,66.46,[725 516 163 195]
2024-11-18 17:05:46,person,67.69,[  1 289 853 429]
2024-11-18 17:05:46,chair,65.01,[725 519 163 192]
2024-11-18 17:05:46,person,70.81,[  3 288 831 430]
2024-11-18 17:05:46,chair,63.11,[726 517 161 192]
2024-11-18 17:05:46,person,71.86,[  5 283 818 435]
2024-11-18 17:05:46,chair,66.47,[724 519 165 189]
2024-11-18 17:05:46,person,71.46,[  4 288 819 430]
2024-11-18 17:05:46,chair,65.78,[724 521 167 188]
2024-11-18 17:05:46,person,70.98,[  3 287 823 431]
2024-11-18 17:05:46,chair,68.07,[724 517 167 193]
2024-11-18 17:05:46,car,52.93,[256 423  66  52]
2024-11-18 17:05:46,person,71.19,[  3 288 817 429]
2024-11-18 17:05:46,chair,66.52,[726 516 165 194]
2024-11-18 17:05:46,person,71.63,[ 11 286 810 430]
2024-11-18 17:05:46,chair,66.93,[726 520 163 190]
2024-11-18 17:05:47,person,71.32,[  7 285 813 433]
2024-11-18 17:05:47,chair,66.78,[724 519 167 191]
2024-11-18 17:05:47,person,70.74,[  7 285 812 433]
2024-11-18 17:05:47,chair,66.26,[725 519 167 191]
2024-11-18 17:05:47,person,71.68,[ 11 288 809 430]
2024-11-18 17:05:47,chair,69.51,[723 523 168 187]
2024-11-18 17:05:47,person,70.76,[  8 289 813 428]
2024-11-18 17:05:47,chair,67.29,[725 522 167 188]
2024-11-18 17:05:47,person,70.07,[  5 289 818 429]
2024-11-18 17:05:47,chair,67.3,[725 524 166 185]
2024-11-18 17:05:47,person,74.79,[  6 285 810 433]
2024-11-18 17:05:47,chair,65.68,[724 521 167 191]
2024-11-18 17:05:47,person,74.84,[  7 286 806 432]
2024-11-18 17:05:47,chair,63.9,[725 517 167 196]
2024-11-18 17:05:47,person,72.28,[  6 289 808 429]
2024-11-18 17:05:47,chair,69.39,[726 518 165 193]
2024-11-18 17:05:47,person,70.3,[ 10 284 789 434]
2024-11-18 17:05:47,chair,66.12,[726 518 165 192]
2024-11-18 17:05:47,person,69.9,[  9 283 794 436]
2024-11-18 17:05:47,chair,68.8,[728 519 163 191]
2024-11-18 17:05:47,person,71.23,[  9 283 792 435]
2024-11-18 17:05:47,chair,67.78,[725 521 166 190]
2024-11-18 17:05:47,person,72.05,[  7 283 795 436]
2024-11-18 17:05:47,chair,66.64,[728 519 164 191]
2024-11-18 17:05:47,person,72.39,[  8 280 798 438]
2024-11-18 17:05:47,chair,64.37,[727 522 165 187]
2024-11-18 17:05:47,person,70.35,[ 10 280 787 438]
2024-11-18 17:05:47,chair,67.37,[719 521 173 190]
2024-11-18 17:05:47,chair,68.63,[718 520 173 191]
2024-11-18 17:05:47,person,67.75,[  8 279 788 439]
2024-11-18 17:05:48,chair,68.63,[718 520 173 191]
2024-11-18 17:05:48,person,67.75,[  8 279 788 439]
2024-11-18 17:05:48,person,71.8,[  7 286 794 434]
2024-11-18 17:05:48,chair,65.55,[710 521 181 195]
2024-11-18 17:05:48,person,72.18,[  9 284 790 435]
2024-11-18 17:05:48,chair,64.1,[721 523 171 187]
2024-11-18 17:05:48,person,73.32,[ 10 281 793 437]
2024-11-18 17:05:48,chair,65.05,[725 520 165 190]
2024-11-18 17:05:48,person,70.49,[  8 283 795 435]
2024-11-18 17:05:48,chair,68.44,[723 520 168 190]
2024-11-18 17:05:48,person,71.4,[  4 283 802 436]
2024-11-18 17:05:48,chair,69.9,[724 521 167 189]
2024-11-18 17:05:48,person,73.59,[  7 284 792 434]
2024-11-18 17:05:48,chair,65.46,[724 520 168 189]
2024-11-18 17:05:48,person,71.24,[  4 285 806 434]
2024-11-18 17:05:48,chair,64.98,[721 521 170 190]
2024-11-18 17:05:48,person,70.5,[  2 287 811 433]
2024-11-18 17:05:48,chair,66.31,[720 521 171 189]
2024-11-18 17:05:48,person,69.33,[  3 288 809 431]
2024-11-18 17:05:48,chair,67.62,[725 524 166 185]
2024-11-18 17:05:48,person,70.83,[  2 290 810 429]
2024-11-18 17:05:48,chair,66.15,[723 521 169 189]
2024-11-18 17:05:48,person,72.55,[  4 290 803 430]
2024-11-18 17:05:48,chair,63.62,[727 528 164 182]
2024-11-18 17:05:48,person,73.9,[  7 280 797 439]
2024-11-18 17:05:48,chair,68.76,[724 523 166 187]
2024-11-18 17:05:49,person,72.69,[  6 283 809 436]
2024-11-18 17:05:49,chair,69.69,[723 520 168 190]
2024-11-18 17:05:49,person,74.55,[  7 284 808 434]
2024-11-18 17:05:49,chair,71.07,[725 520 166 190]
2024-11-18 17:05:49,person,74.48,[  6 288 824 430]
2024-11-18 17:05:49,chair,69.34,[714 520 176 191]
2024-11-18 17:05:49,person,71.57,[ 10 290 838 427]
2024-11-18 17:05:49,chair,63.83,[719 516 172 198]
2024-11-18 17:05:49,person,66.68,[  9 289 864 430]
2024-11-18 17:05:49,chair,59.59,[728 517 163 198]
2024-11-18 17:05:49,person,66.04,[  6 288 860 430]
2024-11-18 17:05:49,chair,63.37,[723 517 167 196]
2024-11-18 17:05:49,person,66.62,[  4 290 864 427]
2024-11-18 17:05:49,chair,65.41,[726 522 164 191]
2024-11-18 17:05:49,person,70.27,[ 11 293 848 425]
2024-11-18 17:05:49,chair,66.09,[723 522 168 190]
2024-11-18 17:05:49,person,70.9,[  9 293 841 426]
2024-11-18 17:05:49,chair,62.82,[724 523 167 189]
2024-11-18 17:05:49,person,71.08,[  6 292 829 426]
2024-11-18 17:05:49,chair,65.47,[724 519 166 193]
2024-11-18 17:05:49,person,72.65,[  8 282 811 437]
2024-11-18 17:05:49,chair,67.89,[726 519 165 192]
2024-11-18 17:05:49,person,72.25,[  7 282 816 437]
2024-11-18 17:05:49,chair,70.44,[727 520 164 191]
2024-11-18 17:05:49,person,73.65,[  9 285 807 433]
2024-11-18 17:05:49,chair,69.61,[723 522 167 188]
2024-11-18 17:05:49,person,73.95,[  8 285 807 433]
2024-11-18 17:05:49,chair,68.66,[727 523 164 187]
2024-11-18 17:05:50,person,73.71,[  7 284 803 434]
2024-11-18 17:05:50,chair,68.46,[727 523 164 188]
2024-11-18 17:05:50,person,72.73,[  5 280 805 440]
2024-11-18 17:05:50,chair,70.24,[727 523 164 187]
2024-11-18 17:05:50,person,72.43,[  5 280 809 440]
2024-11-18 17:05:50,chair,68.01,[725 518 166 193]
2024-11-18 17:05:59,car,78.11,[727 562 134 114]
2024-11-18 17:05:59,car,72.48,[1210  601  281  231]
2024-11-18 17:05:59,car,69.59,[564 569 100 100]
2024-11-18 17:05:59,traffic light,67.08,[372  82  54 120]
2024-11-18 17:05:59,person,65.16,[1859  582   29   52]
2024-11-18 17:05:59,traffic light,61.93,[1693  418   38   90]
2024-11-18 17:05:59,traffic light,60.14,[1298  253   42   92]
2024-11-18 17:05:59,traffic light,60.03,[768 388  25  44]
2024-11-18 17:05:59,car,59.88,[849 592 384 148]
2024-11-18 17:05:59,car,59.82,[1127  509  108   92]
2024-11-18 17:05:59,car,58.57,[466 577 122 112]
2024-11-18 17:05:59,car,57.17,[1053  517   65   69]
2024-11-18 17:05:59,car,56.79,[601 544  58  45]
2024-11-18 17:05:59,car,55.72,[1250  528   75   70]
2024-11-18 17:05:59,car,54.3,[663 577  94  84]
2024-11-18 17:05:59,traffic light,53.61,[1703  416   36   82]
2024-11-18 17:05:59,person,52.25,[1467  507   38   98]
